epoch,speed,hdop
1631521881.098,17.89,0.8
1631521881.2,17.99,0.8
1631521881.302,17.87,0.8
1631521881.404,17.91,0.8
1631521881.506,17.9,0.8
1631521881.608,17.93,0.8
1631521881.71,17.95,0.8
1631521881.812,17.89,0.8
1631521881.914,17.84,0.8
1631521882.015,17.93,0.8
1631521882.116,17.84,0.8
1631521882.218,17.98,0.8
1631521882.32,17.97,0.8
1631521882.422,17.94,0.8
1631521882.524,18.08,0.8
1631521882.626,17.95,0.8
1631521882.727,18.0,0.8
1631521882.828,17.94,0.8
1631521882.93,17.92,0.8
1631521883.033,18.0,0.8
1631521883.135,17.97,0.8
1631521883.237,18.06,0.7
1631521883.339,17.93,0.7
1631521883.441,18.03,0.7
1631521883.543,17.97,0.7
1631521883.645,18.02,0.7
1631521883.747,18.07,0.7
1631521883.849,17.97,0.7
1631521883.951,18.05,0.7
1631521884.053,18.04,0.7
1631521884.155,18.1,0.7
1631521884.257,18.05,0.7
1631521884.359,18.06,0.7
1631521884.461,17.93,0.7
1631521884.563,17.97,0.7
1631521884.665,18.01,0.7
1631521884.767,18.12,0.7
1631521884.869,18.09,0.7
1631521884.971,18.24,0.7
1631521885.073,18.22,0.7
1631521885.175,18.22,0.7
1631521885.277,18.17,0.7
1631521885.379,18.03,0.7
1631521885.481,17.93,0.7
1631521885.583,17.92,0.7
1631521885.685,17.96,0.7
1631521885.787,18.13,0.7
1631521885.889,18.19,0.7
1631521885.991,18.16,0.7
1631521886.092,18.25,0.7
1631521886.194,18.29,0.7
1631521886.296,18.28,0.7
1631521886.398,18.3,0.7
1631521886.5,18.25,0.7
1631521886.602,18.26,0.7
1631521886.704,18.3,0.7
1631521886.806,18.24,0.7
1631521886.907,18.26,0.7
1631521887.008,18.36,0.7
1631521887.11,18.36,0.7
1631521887.212,18.38,0.7
1631521887.314,18.41,0.7
1631521887.416,18.4,0.7
1631521887.518,18.37,0.7
1631521887.62,18.4,0.7
1631521887.721,18.44,0.7
1631521887.822,18.43,0.7
1631521887.923,18.41,0.7
1631521888.024,18.48,0.7
1631521888.125,18.49,0.7
1631521888.227,18.46,0.7
1631521888.329,18.46,0.7
1631521888.431,18.51,0.7
1631521888.533,18.47,0.7
1631521888.635,18.51,0.7
1631521888.737,18.55,0.7
1631521888.839,18.54,0.7
1631521888.941,18.55,0.7
1631521889.043,18.63,0.7
1631521889.145,18.54,0.7
1631521889.247,18.61,0.7
1631521889.349,18.57,0.7
1631521889.451,18.81,0.7
1631521889.553,18.69,0.7
1631521889.655,18.71,0.7
1631521889.757,18.69,0.7
1631521889.859,18.68,0.7
1631521889.961,18.72,0.7
1631521890.063,18.77,0.7
1631521890.165,18.75,0.7
1631521890.267,18.79,0.7
1631521890.369,18.79,0.7
1631521890.471,18.78,0.7
1631521890.573,18.76,0.7
1631521890.675,18.77,0.7
1631521890.777,18.77,0.7
1631521890.879,18.82,0.7
1631521890.981,18.73,0.7
1631521891.082,18.9,0.7
1631521891.184,18.82,0.7
1631521891.286,18.78,0.7
1631521891.388,18.93,0.7
1631521891.49,18.9,0.7
1631521891.592,18.9,0.7
1631521891.694,18.9,0.7
1631521891.796,18.92,0.7
1631521891.898,18.92,0.7
1631521892.0,18.92,0.7
1631521892.102,18.85,0.7
1631521892.204,18.88,0.7
1631521892.306,18.98,0.7
1631521892.408,18.99,0.7
1631521892.51,18.91,0.7
1631521892.612,18.95,0.7
1631521892.714,18.99,0.7
1631521892.815,19.04,0.7
1631521892.916,19.02,0.7
1631521893.018,19.02,0.7
1631521893.119,19.06,0.7
1631521893.22,18.99,0.7
1631521893.321,18.96,0.7
1631521893.423,18.99,0.7
1631521893.525,18.98,0.7
1631521893.627,18.99,0.7
1631521893.729,18.98,0.7
1631521893.831,19.0,0.7
1631521893.933,19.03,0.7
1631521894.035,19.03,0.7
1631521894.137,19.02,0.7
1631521894.239,18.98,0.7
1631521894.341,19.06,0.7
1631521894.443,19.03,0.7
1631521894.545,19.0,0.7
1631521894.647,19.01,0.7
1631521894.749,19.04,0.7
1631521894.851,19.06,0.6
1631521894.953,19.03,0.6
1631521895.055,19.02,0.6
1631521895.157,19.08,0.6
1631521895.259,19.07,0.6
1631521895.361,19.04,0.6
1631521895.463,19.07,0.6
1631521895.565,19.07,0.6
1631521895.667,19.06,0.6
1631521895.769,19.03,0.6
1631521895.871,19.0,0.6
1631521895.973,19.02,0.6
1631521896.074,19.01,0.6
1631521896.176,19.03,0.6
1631521896.278,19.02,0.6
1631521896.38,19.03,0.6
1631521896.482,19.0,0.6
1631521896.584,19.04,0.6
1631521896.686,19.02,0.6
1631521896.788,19.01,0.6
1631521896.89,19.05,0.6
1631521896.992,19.08,0.6
1631521897.094,19.01,0.6
1631521897.196,19.07,0.6
1631521897.298,19.07,0.6
1631521897.4,19.03,0.6
1631521897.502,19.09,0.6
1631521897.604,19.09,0.6
1631521897.706,19.05,0.6
1631521897.808,19.12,0.6
1631521897.91,19.07,0.6
1631521898.012,19.06,0.6
1631521898.115,19.06,0.6
1631521898.217,19.07,0.6
1631521898.319,19.0,0.6
1631521898.421,19.05,0.6
1631521898.523,19.09,0.6
1631521898.625,19.12,0.6
1631521898.727,19.06,0.6
1631521898.829,19.09,0.6
1631521898.931,19.08,0.6
1631521899.033,19.06,0.6
1631521899.135,19.04,0.6
1631521899.237,19.08,0.6
1631521899.339,19.1,0.6
1631521899.441,19.07,0.6
1631521899.543,19.08,0.6
1631521899.645,19.07,0.6
1631521899.747,19.1,0.6
1631521899.849,19.13,0.6
1631521899.952,19.1,0.6
1631521900.053,19.1,0.6
1631521900.155,19.13,0.6
1631521900.257,19.06,0.6
1631521900.359,19.13,0.6
1631521900.461,19.1,0.6
1631521900.563,19.11,0.6
1631521900.665,19.12,0.6
1631521900.767,19.09,0.6
1631521900.869,19.04,0.6
1631521900.971,19.1,0.6
1631521901.072,19.11,0.6
1631521901.174,19.09,0.6
1631521901.276,19.09,0.6
1631521901.378,19.08,0.6
1631521901.48,19.06,0.6
1631521901.582,19.11,0.6
1631521901.684,19.12,0.6
1631521901.786,19.09,0.6
1631521901.888,19.12,0.6
1631521901.99,19.12,0.6
1631521902.092,19.1,0.6
1631521902.194,19.12,0.6
1631521902.296,19.07,0.6
1631521902.398,19.1,0.6
1631521902.501,19.09,0.6
1631521902.602,19.1,0.6
1631521902.704,19.11,0.6
1631521902.806,19.08,0.6
1631521902.908,19.1,0.6
1631521903.01,19.08,0.6
1631521903.111,19.1,0.6
1631521903.212,19.1,0.6
1631521903.315,19.08,0.6
1631521903.417,19.09,0.6
1631521903.519,19.09,0.6
1631521903.621,19.06,0.6
1631521903.723,19.06,0.5
1631521903.825,19.07,0.5
1631521903.927,19.06,0.5
1631521904.029,19.09,0.5
1631521904.131,19.1,0.5
1631521904.233,19.06,0.5
1631521904.335,19.05,0.5
1631521904.437,19.0,0.5
1631521904.539,19.05,0.5
1631521904.641,19.04,0.5
1631521904.743,19.03,0.5
1631521904.845,19.02,0.5
1631521904.947,19.04,0.5
1631521905.05,19.0,0.5
1631521905.151,19.04,0.5
1631521905.253,19.01,0.5
1631521905.355,18.91,0.5
1631521905.457,18.95,0.5
1631521905.559,18.93,0.5
1631521905.661,18.9,0.5
1631521905.763,18.92,0.5
1631521905.865,18.82,0.5
1631521905.967,18.85,0.5
1631521906.068,18.84,0.5
1631521906.17,18.77,0.5
1631521906.272,18.79,0.5
1631521906.374,18.71,0.5
1631521906.476,18.75,0.5
1631521906.578,18.72,0.5
1631521906.68,18.68,0.5
1631521906.782,18.74,0.5
1631521906.884,18.68,0.5
1631521906.986,18.63,0.5
1631521907.088,18.57,0.5
1631521907.19,18.64,0.5
1631521907.292,18.61,0.5
1631521907.394,18.74,0.5
1631521907.496,18.57,0.5
1631521907.597,18.61,0.5
1631521907.698,18.6,0.5
1631521907.8,18.52,0.5
1631521907.903,18.55,0.5
1631521908.004,18.44,0.5
1631521908.105,18.51,0.5
1631521908.206,18.55,0.5
1631521908.307,18.48,0.5
1631521908.409,18.5,0.5
1631521908.511,18.49,0.5
1631521908.613,18.47,0.5
1631521908.715,18.49,0.5
1631521908.817,18.41,0.5
1631521908.919,18.5,0.5
1631521909.021,18.45,0.5
1631521909.123,18.38,0.5
1631521909.225,18.43,0.5
1631521909.327,18.41,0.5
1631521909.429,18.39,0.5
1631521909.531,18.38,0.5
1631521909.633,18.44,0.5
1631521909.735,18.42,0.5
1631521909.837,18.38,0.5
1631521909.939,18.38,0.5
1631521910.041,18.32,0.5
1631521910.143,18.32,0.5
1631521910.245,18.37,0.5
1631521910.347,18.31,0.5
1631521910.449,18.39,0.5
1631521910.552,18.29,0.5
1631521910.653,18.27,0.5
1631521910.755,18.21,0.5
1631521910.857,18.3,0.5
1631521910.959,18.23,0.5
1631521911.06,18.24,0.5
1631521911.162,18.21,0.5
1631521911.264,18.3,0.5
1631521911.366,18.23,0.5
1631521911.468,18.16,0.5
1631521911.57,18.17,0.5
1631521911.672,18.16,0.5
1631521911.774,18.18,0.5
1631521911.876,18.17,0.5
1631521911.978,18.15,0.5
1631521912.08,18.07,0.5
1631521912.182,18.07,0.5
1631521912.284,18.04,0.5
1631521912.386,18.14,0.5
1631521912.488,18.14,0.5
1631521912.59,18.06,0.5
1631521912.692,18.1,0.5
1631521912.794,18.1,0.5
1631521912.896,18.05,0.5
1631521912.997,18.05,0.5
1631521913.098,18.01,0.5
1631521913.2,18.07,0.5
1631521913.303,18.01,0.5
1631521913.404,18.02,0.5
1631521913.507,18.03,0.5
1631521913.609,17.98,0.5
1631521913.711,18.06,0.5
1631521913.813,18.01,0.5
1631521913.915,18.07,0.5
1631521914.017,17.92,0.5
1631521914.119,17.93,0.5
1631521914.221,17.96,0.5
1631521914.323,17.95,0.5
1631521914.425,17.93,0.5
1631521914.527,17.93,0.5
1631521914.629,17.94,0.5
1631521914.731,17.93,0.5
1631521914.833,17.94,0.5
1631521914.935,17.96,0.5
1631521915.037,17.97,0.5
1631521915.139,17.94,0.5
1631521915.241,17.97,0.5
1631521915.343,18.0,0.5
1631521915.445,17.97,0.5
1631521915.547,18.01,0.5
1631521915.649,18.0,0.5
1631521915.751,18.04,0.5
1631521915.853,18.03,0.5
1631521915.955,18.0,0.5
1631521916.056,18.02,0.5
1631521916.158,18.06,0.5
1631521916.26,18.1,0.5
1631521916.362,18.05,0.5
1631521916.464,18.12,0.5
1631521916.566,18.11,0.5
1631521916.668,18.14,0.5
1631521916.77,18.15,0.5
1631521916.872,18.13,0.5
1631521916.974,18.2,0.5
1631521917.076,18.12,0.5
1631521917.178,18.23,0.5
1631521917.28,18.16,0.5
1631521917.382,18.19,0.5
1631521917.484,18.24,0.5
1631521917.586,18.27,0.5
1631521917.688,18.22,0.5
1631521917.79,18.2,0.5
1631521917.891,18.2,0.5
1631521917.992,18.23,0.5
1631521918.094,18.22,0.5
1631521918.196,18.2,0.5
1631521918.297,18.2,0.5
1631521918.398,18.12,0.5
1631521918.499,18.15,0.5
1631521918.601,18.11,0.5
1631521918.703,18.11,0.5
1631521918.805,18.12,0.5
1631521918.907,18.1,0.5
1631521919.009,18.02,0.5
1631521919.111,18.07,0.5
1631521919.213,17.98,0.5
1631521919.315,17.98,0.5
1631521919.417,17.99,0.5
1631521919.519,17.99,0.5
1631521919.621,17.96,0.5
1631521919.723,17.91,0.5
1631521919.825,17.95,0.5
1631521919.927,17.96,0.5
1631521920.029,17.91,0.5
1631521920.131,17.87,0.5
1631521920.233,17.96,0.5
1631521920.335,17.85,0.5
1631521920.437,17.82,0.5
1631521920.539,17.87,0.5
1631521920.641,17.89,0.5
1631521920.743,17.81,0.5
1631521920.845,17.78,0.5
1631521920.948,17.75,0.5
1631521921.048,17.69,0.5
1631521921.15,17.77,0.5
1631521921.252,17.83,0.5
1631521921.354,17.83,0.5
1631521921.456,17.81,0.5
1631521921.558,17.72,0.5
1631521921.66,17.82,0.5
1631521921.762,17.7,0.5
1631521921.864,17.7,0.5
1631521921.966,17.71,0.5
1631521922.068,17.64,0.5
1631521922.17,17.63,0.5
1631521922.272,17.71,0.4
1631521922.374,17.75,0.4
1631521922.476,17.73,0.4
1631521922.578,17.79,0.4
1631521922.68,17.81,0.4
1631521922.782,17.81,0.4
1631521922.884,17.81,0.4
1631521922.985,17.83,0.4
1631521923.086,17.88,0.4
1631521923.188,18.05,0.4
1631521923.291,18.04,0.4
1631521923.392,17.86,0.4
1631521923.495,18.03,0.4
1631521923.597,18.06,0.4
1631521923.699,18.12,0.4
1631521923.801,18.19,0.4
1631521923.903,18.19,0.4
1631521924.005,18.08,0.4
1631521924.107,18.06,0.4
1631521924.209,18.06,0.4
1631521924.311,18.06,0.4
1631521924.413,18.07,0.4
1631521924.515,18.11,0.4
1631521924.617,18.0,0.4
1631521924.719,17.98,0.4
1631521924.821,17.98,0.4
1631521924.923,17.89,0.4
1631521925.025,17.91,0.4
1631521925.127,17.86,0.4
1631521925.229,17.86,0.4
1631521925.331,17.92,0.4
1631521925.433,17.85,0.4
1631521925.535,17.82,0.4
1631521925.637,17.8,0.4
1631521925.739,17.81,0.4
1631521925.841,17.73,0.4
1631521925.943,17.87,0.4
1631521926.044,17.81,0.4
1631521926.147,17.79,0.4
1631521926.248,17.75,0.4
1631521926.35,17.68,0.4
1631521926.452,17.66,0.4
1631521926.554,17.73,0.4
1631521926.656,17.88,0.4
1631521926.758,17.81,0.4
1631521926.86,17.74,0.4
1631521926.962,17.74,0.4
1631521927.064,17.75,0.4
1631521927.166,17.78,0.4
1631521927.268,17.77,0.4
1631521927.369,17.82,0.4
1631521927.47,17.83,0.4
1631521927.572,17.78,0.4
1631521927.674,17.93,0.4
1631521927.776,17.85,0.4
1631521927.878,17.86,0.4
1631521927.98,17.92,0.4
1631521928.082,17.87,0.4
1631521928.183,17.95,0.4
1631521928.284,17.86,0.4
1631521928.385,17.92,0.4
1631521928.487,17.99,0.4
1631521928.589,17.98,0.4
1631521928.691,17.97,0.4
1631521928.793,18.07,0.4
1631521928.895,18.13,0.4
1631521928.997,18.12,0.4
1631521929.099,18.13,0.4
1631521929.201,18.21,0.4
1631521929.303,18.17,0.4
1631521929.405,18.25,0.4
1631521929.507,18.25,0.4
1631521929.609,18.26,0.4
1631521929.711,18.29,0.4
1631521929.813,18.28,0.4
1631521929.915,18.37,0.4
1631521930.017,18.33,0.4
1631521930.119,18.36,0.4
1631521930.221,18.41,0.4
1631521930.323,18.38,0.4
1631521930.425,18.41,0.4
1631521930.527,18.41,0.4
1631521930.629,18.4,0.4
1631521930.731,18.42,0.4
1631521930.833,18.44,0.4
1631521930.935,18.51,0.4
1631521931.036,18.47,0.4
1631521931.138,18.49,0.4
1631521931.24,18.49,0.4
1631521931.342,18.46,0.4
1631521931.445,18.58,0.4
1631521931.546,18.53,0.4
1631521931.648,18.57,0.4
1631521931.75,18.56,0.4
1631521931.852,18.57,0.4
1631521931.954,18.67,0.4
1631521932.056,18.54,0.4
1631521932.158,18.61,0.4
1631521932.26,18.53,0.4
1631521932.362,18.63,0.4
1631521932.464,18.67,0.4
1631521932.566,18.59,0.4
1631521932.668,18.61,0.4
1631521932.771,18.62,0.4
1631521932.872,18.59,0.4
1631521932.974,18.63,0.4
1631521933.077,18.68,0.4
1631521933.178,18.59,0.4
1631521933.279,18.65,0.4
1631521933.38,18.65,0.4
1631521933.482,18.71,0.4
1631521933.585,18.77,0.4
1631521933.687,18.67,0.4
1631521933.789,18.61,0.4
1631521933.891,18.68,0.4
1631521933.993,18.7,0.4
1631521934.095,18.64,0.4
1631521934.197,18.69,0.4
1631521934.299,18.68,0.4
1631521934.401,18.72,0.4
1631521934.503,18.76,0.5
1631521934.605,18.89,0.5
1631521934.707,18.8,0.5
1631521934.809,18.74,0.5
1631521934.911,18.75,0.5
1631521935.013,18.81,0.5
1631521935.115,18.74,0.5
1631521935.217,18.79,0.5
1631521935.319,18.78,0.5
1631521935.421,18.8,0.5
1631521935.523,18.78,0.5
1631521935.625,18.77,0.5
1631521935.727,18.85,0.5
1631521935.829,18.87,0.5
1631521935.931,18.79,0.5
1631521936.032,18.82,0.5
1631521936.134,18.83,0.5
1631521936.236,18.89,0.5
1631521936.338,18.82,0.5
1631521936.44,18.82,0.5
1631521936.543,18.87,0.5
1631521936.645,18.82,0.5
1631521936.746,18.77,0.5
1631521936.848,18.83,0.5
1631521936.95,18.81,0.5
1631521937.052,18.76,0.5
1631521937.154,18.75,0.5
1631521937.256,18.9,0.5
1631521937.359,18.91,0.5
1631521937.46,18.84,0.5
1631521937.562,18.86,0.5
1631521937.665,18.9,0.5
1631521937.766,18.93,0.5
1631521937.868,18.96,0.5
1631521937.97,18.81,0.5
1631521938.072,18.95,0.5
1631521938.174,18.83,0.5
1631521938.276,18.82,0.5
1631521938.378,18.83,0.5
1631521938.481,18.71,0.5
1631521938.583,18.77,0.5
1631521938.685,18.79,0.5
1631521938.787,18.83,0.5
1631521938.889,18.76,0.5
1631521938.991,18.8,0.5
1631521939.093,19.04,0.5
1631521939.195,18.88,0.5
1631521939.297,18.82,0.5
1631521939.399,18.83,0.5
1631521939.501,18.88,0.5
1631521939.603,18.83,0.5
1631521939.705,18.87,0.5
1631521939.807,18.93,0.5
1631521939.909,18.92,0.5
1631521940.011,19.03,0.5
1631521940.113,18.86,0.5
1631521940.215,18.94,0.5
1631521940.317,19.01,0.5
1631521940.419,18.93,0.5
1631521940.521,19.02,0.5
1631521940.623,19.0,0.5
1631521940.725,18.85,0.5
1631521940.827,18.97,0.5
1631521940.929,19.02,0.5
1631521941.03,19.01,0.5
1631521941.132,18.99,0.5
1631521941.234,19.05,0.5
1631521941.336,19.09,0.5
1631521941.438,19.1,0.5
1631521941.541,19.06,0.5
1631521941.642,19.09,0.5
1631521941.744,19.13,0.5
1631521941.847,19.14,0.5
1631521941.948,19.21,0.5
1631521942.05,19.09,0.5
1631521942.152,19.12,0.5
1631521942.254,19.19,0.5
1631521942.356,19.29,0.5
1631521942.458,19.09,0.5
1631521942.561,19.18,0.5
1631521942.662,19.07,0.5
1631521942.764,19.15,0.5
1631521942.866,19.17,0.5
1631521942.968,19.26,0.5
1631521943.07,19.2,0.5
1631521943.172,19.25,0.5
1631521943.275,19.15,0.5
1631521943.376,19.19,0.5
1631521943.478,19.26,0.5
1631521943.581,19.21,0.5
1631521943.683,19.3,0.5
1631521943.785,19.32,0.5
1631521943.887,19.28,0.5
1631521943.989,19.42,0.5
1631521944.091,19.46,0.5
1631521944.193,19.37,0.5
1631521944.295,19.53,0.5
1631521944.397,19.52,0.5
1631521944.499,19.4,0.5
1631521944.601,19.35,0.5
1631521944.703,19.29,0.5
1631521944.805,19.19,0.5
1631521944.907,19.03,0.5
1631521945.009,19.1,0.5
1631521945.111,18.99,0.5
1631521945.213,18.97,0.5
1631521945.315,18.96,0.5
1631521945.417,18.75,0.5
1631521945.519,18.88,0.5
1631521945.621,18.77,0.5
1631521945.723,18.33,0.5
1631521945.825,18.81,0.5
1631521945.927,18.75,0.5
1631521946.028,18.76,0.5
1631521946.13,18.63,0.5
1631521946.232,18.72,0.5
1631521946.334,18.69,0.5
1631521946.436,18.59,0.5
1631521946.539,18.59,0.5
1631521946.64,18.58,0.5
1631521946.741,18.51,0.5
1631521946.842,18.54,0.5
1631521946.944,18.48,0.5
1631521947.046,18.53,0.5
1631521947.148,18.49,0.5
1631521947.25,18.42,0.5
1631521947.352,18.4,0.5
1631521947.454,18.42,0.5
1631521947.556,18.38,0.5
1631521947.657,18.43,0.5
1631521947.758,18.39,0.5
1631521947.86,18.44,0.5
1631521947.963,18.38,0.5
1631521948.064,18.37,0.5
1631521948.166,18.33,0.5
1631521948.268,18.37,0.5
1631521948.37,18.36,0.5
1631521948.471,18.28,0.5
1631521948.573,18.34,0.5
1631521948.675,18.35,0.5
1631521948.777,18.36,0.5
1631521948.879,18.41,0.5
1631521948.981,18.39,0.5
1631521949.083,18.37,0.5
1631521949.185,18.36,0.5
1631521949.287,18.3,0.5
1631521949.389,18.35,0.5
1631521949.491,18.46,0.5
1631521949.593,18.39,0.5
1631521949.695,18.46,0.5
1631521949.797,18.4,0.5
1631521949.899,18.48,0.5
1631521950.001,18.48,0.5
1631521950.103,18.46,0.5
1631521950.205,18.5,0.5
1631521950.307,18.5,0.5
1631521950.409,18.53,0.5
1631521950.511,18.44,0.5
1631521950.613,18.48,0.5
1631521950.715,18.48,0.5
1631521950.817,18.51,0.5
1631521950.919,18.49,0.5
1631521951.02,18.5,0.5
1631521951.122,18.56,0.5
1631521951.224,18.56,0.5
1631521951.326,18.52,0.5
1631521951.428,18.52,0.5
1631521951.53,18.54,0.5
1631521951.632,18.56,0.5
1631521951.734,18.51,0.5
1631521951.836,18.58,0.5
1631521951.939,18.54,0.5
1631521952.041,18.56,0.5
1631521952.142,18.62,0.5
1631521952.244,18.63,0.5
1631521952.346,18.49,0.5
1631521952.448,18.72,0.5
1631521952.551,18.57,0.5
1631521952.652,18.66,0.5
1631521952.754,18.58,0.5
1631521952.856,18.67,0.5
1631521952.958,18.66,0.5
1631521953.06,18.66,0.5
1631521953.162,18.66,0.5
1631521953.265,18.67,0.5
1631521953.366,18.67,0.5
1631521953.469,18.63,0.5
1631521953.571,18.75,0.5
1631521953.673,18.82,0.5
1631521953.775,18.82,0.5
1631521953.877,18.77,0.5
1631521953.979,18.83,0.5
1631521954.081,18.88,0.5
1631521954.183,18.87,0.5
1631521954.285,18.85,0.5
1631521954.387,18.86,0.5
1631521954.489,18.86,0.5
1631521954.591,18.87,0.5
1631521954.693,18.88,0.5
1631521954.795,18.89,0.5
1631521954.897,18.85,0.5
1631521954.999,18.87,0.5
1631521955.101,18.91,0.5
1631521955.203,18.89,0.5
1631521955.305,18.87,0.5
1631521955.407,18.96,0.5
1631521955.509,18.96,0.5
1631521955.611,18.91,0.5
1631521955.713,19.01,0.5
1631521955.815,19.01,0.5
1631521955.917,19.03,0.5
1631521956.018,19.03,0.5
1631521956.12,19.05,0.5
1631521956.222,19.03,0.5
1631521956.324,18.99,0.5
1631521956.426,19.03,0.5
1631521956.528,19.06,0.5
1631521956.63,18.99,0.5
1631521956.732,19.06,0.5
1631521956.834,19.1,0.5
1631521956.936,19.09,0.5
1631521957.037,19.04,0.5
1631521957.139,19.07,0.5
1631521957.24,19.07,0.5
1631521957.342,19.1,0.5
1631521957.444,19.17,0.5
1631521957.546,19.1,0.5
1631521957.648,19.24,0.5
1631521957.75,19.16,0.5
1631521957.852,19.13,0.5
1631521957.953,19.18,0.5
1631521958.054,19.19,0.5
1631521958.155,19.19,0.5
1631521958.256,19.24,0.5
1631521958.357,19.19,0.5
1631521958.459,19.38,0.5
1631521958.561,19.28,0.5
1631521958.663,19.23,0.5
1631521958.765,19.24,0.5
1631521958.867,19.25,0.5
1631521958.969,19.23,0.5
1631521959.071,19.44,0.5
1631521959.173,19.44,0.5
1631521959.275,19.41,0.5
1631521959.377,19.37,0.5
1631521959.479,19.19,0.5
1631521959.581,19.14,0.5
1631521959.683,19.14,0.5
1631521959.785,19.32,0.5
1631521959.887,19.28,0.5
1631521959.989,19.35,0.5
1631521960.091,19.17,0.6
1631521960.193,19.31,0.6
1631521960.295,19.5,0.6
1631521960.397,19.58,0.6
1631521960.499,19.44,0.6
1631521960.601,19.56,0.6
1631521960.703,19.59,0.6
1631521960.805,19.52,0.6
1631521960.907,19.47,0.6
1631521961.008,19.56,0.6
1631521961.11,19.44,0.6
1631521961.212,19.44,0.6
1631521961.314,19.39,0.6
1631521961.416,19.32,0.6
1631521961.518,19.35,0.6
1631521961.62,19.24,0.6
1631521961.722,19.23,0.6
1631521961.824,19.23,0.6
1631521961.926,19.22,0.6
1631521962.028,19.2,0.6
1631521962.13,19.04,0.6
1631521962.232,18.99,0.6
1631521962.334,18.88,0.6
1631521962.436,18.8,0.6
1631521962.537,18.71,0.6
1631521962.638,18.73,0.6
1631521962.74,18.75,0.6
1631521962.842,18.57,0.6
1631521962.944,18.54,0.6
1631521963.046,18.48,0.6
1631521963.148,18.44,0.6
1631521963.25,18.41,0.6
1631521963.351,18.33,0.6
1631521963.452,18.22,0.6
1631521963.554,18.19,0.6
1631521963.657,18.15,0.6
1631521963.758,18.06,0.6
1631521963.859,18.02,0.6
1631521963.96,17.98,0.6
1631521964.061,17.91,0.6
1631521964.163,18.0,0.6
1631521964.265,17.88,0.6
1631521964.367,17.96,0.6
1631521964.469,17.89,0.6
1631521964.571,17.87,0.6
1631521964.673,17.88,0.6
1631521964.775,17.81,0.6
1631521964.877,17.79,0.6
1631521964.979,17.92,0.6
1631521965.081,17.8,0.6
1631521965.183,17.84,0.6
1631521965.285,17.73,0.6
1631521965.387,17.77,0.6
1631521965.489,17.79,0.6
1631521965.591,17.73,0.6
1631521965.693,17.83,0.6
1631521965.795,17.75,0.6
1631521965.897,17.72,0.6
1631521965.999,17.79,0.6
1631521966.1,17.74,0.6
1631521966.202,17.81,0.6
1631521966.304,17.73,0.6
1631521966.406,17.7,0.6
1631521966.508,17.68,0.6
1631521966.61,17.7,0.6
1631521966.712,17.71,0.6
1631521966.814,17.67,0.6
1631521966.916,17.67,0.6
1631521967.018,17.67,0.6
1631521967.12,17.76,0.6
1631521967.222,17.68,0.6
1631521967.324,17.67,0.6
1631521967.426,17.73,0.6
1631521967.528,17.7,0.6
1631521967.63,17.7,0.6
1631521967.732,17.76,0.6
1631521967.834,17.71,0.6
1631521967.937,17.78,0.6
1631521968.038,17.76,0.6
1631521968.14,17.81,0.6
1631521968.242,17.81,0.6
1631521968.344,17.78,0.6
1631521968.446,17.82,0.6
1631521968.548,17.83,0.6
1631521968.65,17.86,0.6
1631521968.751,17.9,0.6
1631521968.852,17.9,0.6
1631521968.954,17.89,0.6
1631521969.057,17.9,0.6
1631521969.158,17.85,0.6
1631521969.261,17.89,0.6
1631521969.363,17.93,0.6
1631521969.465,17.97,0.6
1631521969.567,17.92,0.6
1631521969.669,17.93,0.6
1631521969.771,17.96,0.6
1631521969.873,18.03,0.6
1631521969.975,18.0,0.6
1631521970.077,18.03,0.6
1631521970.179,18.0,0.6
1631521970.281,18.05,0.6
1631521970.383,17.96,0.6
1631521970.485,18.05,0.6
1631521970.587,18.07,0.6
1631521970.689,18.07,0.6
1631521970.791,18.08,0.6
1631521970.893,18.11,0.6
1631521970.995,18.09,0.6
1631521971.096,18.09,0.6
1631521971.198,18.08,0.6
1631521971.3,18.08,0.6
1631521971.402,18.05,0.6
1631521971.504,18.21,0.6
1631521971.606,18.15,0.6
1631521971.708,18.16,0.6
1631521971.81,18.23,0.6
1631521971.912,18.31,0.6
1631521972.014,18.25,0.6
1631521972.116,18.25,0.6
1631521972.218,18.29,0.6
1631521972.32,18.26,0.6
1631521972.422,18.26,0.6
1631521972.524,18.23,0.6
1631521972.626,18.36,0.6
1631521972.728,18.29,0.6
1631521972.83,18.41,0.6
1631521972.932,18.32,0.6
1631521973.035,18.41,0.6
1631521973.136,18.38,0.6
1631521973.238,18.37,0.6
1631521973.34,18.37,0.6
1631521973.442,18.34,0.6
1631521973.544,18.34,0.6
1631521973.646,18.47,0.6
1631521973.748,18.5,0.6
1631521973.851,18.45,0.6
1631521973.952,18.49,0.6
1631521974.053,18.55,0.6
1631521974.154,18.45,0.6
1631521974.257,18.46,0.6
1631521974.359,18.39,0.6
1631521974.461,18.47,0.6
1631521974.563,18.45,0.6
1631521974.665,18.45,0.6
1631521974.767,18.52,0.6
1631521974.869,18.48,0.6
1631521974.971,18.47,0.6
1631521975.073,18.51,0.6
1631521975.175,18.51,0.6
1631521975.277,18.54,0.6
1631521975.379,18.4,0.6
1631521975.481,18.34,0.6
1631521975.583,18.49,0.6
1631521975.685,18.5,0.6
1631521975.787,18.58,0.6
1631521975.889,18.59,0.6
1631521975.991,18.56,0.6
